"id","created_at","text","media_url"
"892683834843701248","2017-08-02 09:49:46","@VisitScotland That is at the newly opened @ancrubh.",""
"892683256122028033","2017-08-02 09:47:28","Tea with a view. #Skye https://t.co/JUNcxerA8c","http://pbs.twimg.com/media/DGNyXagXcAAmO-o.jpg"
"892666536091103233","2017-08-02 08:41:01","In my tent I had to suit up in my full ETA gear (extra-tent-activity) to survive the midges. Plus it is sunny. I ne… https://t.co/24nabvIfu8",""
"892665383404150784","2017-08-02 08:36:26","@chrisenorth @jen_gupta @IKEAUK I think I'll need one a lot sooner. Is there an Ikea in Derry or Cork?",""
"892665150536380416","2017-08-02 08:35:31","RT @chrisenorth: @RTWbike Skye Broadband?",""
"892665065597521920","2017-08-02 08:35:11","@EdinburghBikes @IKEAUK Not too bad this morning here on Skye https://t.co/HtRrdRKScs","http://pbs.twimg.com/media/DGNiIJwXUAIRyrZ.jpg"
"892508312733876225","2017-08-01 22:12:18","Riding through the woods by Loch Carron. https://t.co/wwLRtEhM57","http://pbs.twimg.com/ext_tw_video_thumb/892507221854220288/pu/img/t-lDckv1ZcFKRhYf.jpg"
"892503061020778497","2017-08-01 21:51:26","Crossing the bridge to Skye https://t.co/pnfYEdaSre","http://pbs.twimg.com/media/DGLOyprXoAEk6-z.jpg"
"892502831751729154","2017-08-01 21:50:31","Why did the chicken cross the road? Because it was startled by a bicycle 🚲 https://t.co/AH0LHzOgJ8","http://pbs.twimg.com/media/DGLOkAyXsAAch3a.jpg"
"892502378854981632","2017-08-01 21:48:43","A ride through the glistening woods just after the rain. https://t.co/p9sLNezIQl","http://pbs.twimg.com/media/DGLOKDXWsAAjDhS.jpg"
"892502087480872962","2017-08-01 21:47:34","Looking down to the railway that runs along the side of the Loch. https://t.co/vQHauCShn0","http://pbs.twimg.com/media/DGLN4wCW0AAmWJy.jpg"
"892501816482701313","2017-08-01 21:46:29","Looking back up Loch Carron (the Loch, not the village) after a big climb. https://t.co/DDiGYmbeU8","http://pbs.twimg.com/media/DGLNp5aW0AAz0TY.jpg"
"892501497933688833","2017-08-01 21:45:13","View back across to Lochcarron this evening. https://t.co/o6mBsFLpWS","http://pbs.twimg.com/media/DGLNXOGXUAIPhxZ.jpg"
"892500845522288640","2017-08-01 21:42:38","There is an uncertainty associated with that due to my GPS including some ferry trips and not including some long Norwegian tunnels.",""
"892498945833934848","2017-08-01 21:35:05","For anyone interested, I've now cycled  4039 km (2509 miles) since Kirkenes, Norway.",""
"892473051664855040","2017-08-01 19:52:11","Wild camping on Skye and I seem to have the best phone reception I've had in Scotland.",""
"892472298388762624","2017-08-01 19:49:11","Time for food. Then sleep.",""
"892472150350864384","2017-08-01 19:48:36","Everywhere seems to be full so I'm wild camping again. Thank goodness for a little wind.",""
"892471926777688065","2017-08-01 19:47:43","I've gone over the sea to Skye https://t.co/QJ9LdNdS8F","http://pbs.twimg.com/media/DGKyeYwWAAQ4WLP.jpg"
"892471567959064580","2017-08-01 19:46:17","@Bearded_Cyclist @IKEAUK I'm following the Atlantic coast south so Aberdeen is a bit far away.",""
"892443906079686656","2017-08-01 17:56:22","Huge thanks to the couple I talked to in Bergen airport (getting flight to Orkney) for their donation to @MSF_uk! https://t.co/KohIMIW8v3",""
"892443160051412993","2017-08-01 17:53:24","@huckle3erry @IKEAUK @EdinburghBikes :D",""
"892443108226609152","2017-08-01 17:53:12","RT @huckle3erry: @IKEAUK @RTWbike @EdinburghBikes This is Ann in Omaha, Nebraska. I can confirm @IKEAUK bags on @RTWbike 's bike through th…",""
"892442887442636800","2017-08-01 17:52:19","@campbeltonian Plane to Orkney from Bergen then ferry from Orkney to John O Groats.",""
"892442684161392640","2017-08-01 17:51:31","At the Kyle of Lochalsh.",""
"892401912783540224","2017-08-01 15:09:30","@IKEAUK @EdinburghBikes Sure. I used an Ikea ""top bag"" to cycle from San Francisco to Boston and then from Liverpoo… https://t.co/oxXUQjnCeP",""
"892401224238211072","2017-08-01 15:06:46","@IKEAUK Yep. Ortleib panniers, @EdinburghBikes handlebar bag, and an Ikea top bag ;)",""
"892399715245060098","2017-08-01 15:00:46","I shall be getting to Skye today. May not cycle all around it but just the south part to the ferry.",""
"892398930989809665","2017-08-01 14:57:39","Really happy that @CalMac_Updates publish ferry times *and* fares in a booklet. Big improvement over Norway's surprise pricing.",""
"892398233066057729","2017-08-01 14:54:53","@proogs Probably all suspensions, pastes, etc count for security theatre.",""
"892397952995540993","2017-08-01 14:53:46","@proogs Nutella classed as a liquid at Bergen. I ate half a jar of it at check-in.",""
"892395984239677440","2017-08-01 14:45:57","After Bealach Na Ba is Loch Kishorn. https://t.co/fcDwLd8c9x","http://pbs.twimg.com/media/DGJtZYxXgAAmGcf.jpg"
"892394844424986624","2017-08-01 14:41:25","@IKEAUKSupport Probably over 6000 miles (not quite sure at the mo but Norway was 2000+ miles).",""
"892394604875698177","2017-08-01 14:40:28","@IKEAUKSupport Along the Atlantic coast; Norway, Scotland, Ireland, South Wales, sw England,  France, Spain, Portug… https://t.co/fnlsPpoSAO",""
"892391054330269698","2017-08-01 14:26:21","@IKEAUKSupport It certainly gets noticed by people I meet.",""
"892389882450063361","2017-08-01 14:21:42","@IKEAUKSupport I use one of your cuboid shaped zip top bags on my bike. I was hoping it would last to Spain. Starte… https://t.co/b7qYqKyTkl",""
"892374877554061312","2017-08-01 13:22:04","In sad news, my @IKEAUK bag is starting to break along the zip. Not sure how to get another on my route.",""
"892374308194062336","2017-08-01 13:19:49","I lucked out with my choice of wild campsite last night as there was a breeze which kept the midges away!",""
"892372407033491456","2017-08-01 13:12:15","Rona, Raasay, and Skye last night. https://t.co/e8fJ3j5Czr","http://pbs.twimg.com/media/DGJX8_MXUAETWgR.jpg"
"892372071426248706","2017-08-01 13:10:55","Highland cows https://t.co/Des2aEV269","http://pbs.twimg.com/media/DGJXpRiXkAAMJ64.jpg"
"892371824700469248","2017-08-01 13:09:57","Looking out towards Rona and Raasay yesterday evening https://t.co/MuCZ75Rlo4","http://pbs.twimg.com/media/DGJXbaHW0AAlP01.jpg"
"892371494373908482","2017-08-01 13:08:38","Looking across Loch Torridon yesterday evening https://t.co/lGczrD9DNY","http://pbs.twimg.com/media/DGJXGjGXUAAwiuI.jpg"
"892371197358481408","2017-08-01 13:07:27","On the way to Torridon https://t.co/290GD1KCVe","http://pbs.twimg.com/media/DGJW2WaWAAAaHVH.jpg"
"892370994769297409","2017-08-01 13:06:39","Rare action shot of me thanks to another person on a bike trip (his thumb is included) https://t.co/v7gJql4QPV","http://pbs.twimg.com/media/DGJWpWSXgAAafQM.jpg"
"892370478635077632","2017-08-01 13:04:36","Heading towards Torridon yesterday https://t.co/A3zYDtQkWP","http://pbs.twimg.com/media/DGJWNYRXUAAMxNn.jpg"
"892370421907169280","2017-08-01 13:04:22","Beinn Eighe yesterday https://t.co/0UwxKO3SkF","http://pbs.twimg.com/media/DGJWDWLXsAAcHPA.jpg"
"892369903151448065","2017-08-01 13:02:18","At Gairloch heritage museum yesterday. A defiant pose. https://t.co/QYsCFVC5ZJ","http://pbs.twimg.com/media/DGJVqTTWAAA0aY5.jpg"
"892368295663460352","2017-08-01 12:55:55","Thanks to Ian and family, who I met at 486m, for giving £10 to @MSF_uk. I'll add it to https://t.co/KohIMIW8v3 when… https://t.co/V2RDf1eo5B",""
"892367605461389312","2017-08-01 12:53:11","@Conscious_Bob Yes",""
"892367526826528768","2017-08-01 12:52:52","Bealach Na Ba. I wrapped up warmer for the descent. And checked my breaks. https://t.co/tL80KNwcmh","http://pbs.twimg.com/media/DGJTgSuXUAMrcln.jpg"
"892358600915603456","2017-08-01 12:17:24","Happy #YorkshireDay from the Bealach Na Ba! 625m is my biggest climb since starting in Kirkenes, Norway back on Jun… https://t.co/miSFOcQrWT",""
"892125483407740928","2017-07-31 20:51:04","Looking south. 🚲 https://t.co/DsjY9az0xS","http://pbs.twimg.com/media/DGF3QvkXYAE8Twa.jpg"
"892123354555142149","2017-07-31 20:42:37","Camp spot with a view of Skye (and some lovely wind to stop the midges) https://t.co/8C3b4jGnvY","http://pbs.twimg.com/media/DGF1dMvXgAAZk2K.jpg"
"891764852364103680","2017-07-30 20:58:03","When will I be in specific places? I don't know. I'll get there when I get there.",""
"891764545286537216","2017-07-30 20:56:50","From there a ferry to Ballycastle. Then around Northern Ireland and the west and south coast of the Republic of Ireland to Rosslare.",""
"891764110874091521","2017-07-30 20:55:06","I am in Gairloch. Route goes to Skye then ferry to Mallaig. May then go down Mull from Tobermory. Over to Oban. Then south to Campbeltown.",""
"891761886588489729","2017-07-30 20:46:16","@Claudibird The whole packet. #hungrypersononabike",""
"891755738481266689","2017-07-30 20:21:50","@BikingBirder1 @Schafernaker Yep. They manage to get in the head net anyway.",""
"891755417713422336","2017-07-30 20:20:34","Today I also had fish and chips at 11am, and a ""serves 6“ tiramisu with lunch. It only serves one hungry person on a bike.",""
"891753584597102592","2017-07-30 20:13:17","Chicken curry and rice made inside my tent because I'm hiding from the midges. https://t.co/Jji0JhHH9v","http://pbs.twimg.com/media/DGAkfefWAAEFk25.jpg"
"891752189710012417","2017-07-30 20:07:44","@Schafernaker Yep. In some ways it turns out to be more remote than the north of Norway was. Hopefully fewer midges… https://t.co/3cxImZpo8U",""
"891743155296534528","2017-07-30 19:31:50","@Schafernaker Please can I have wind in the north west of Scotland to stop the midges? Every night when I stop cycl… https://t.co/TlPwo6Jmdb",""
"891734552942653440","2017-07-30 18:57:39","Riding down the hill in the rain to Gairloch this evening. https://t.co/2WGOkaPcuS","http://pbs.twimg.com/media/DGAT0vRXcAID5lV.jpg"
"891734363792175104","2017-07-30 18:56:54","North of Gairloch 🚲 https://t.co/K1olA0lk5U","http://pbs.twimg.com/media/DGATh9bXkAQTiw8.jpg"
"891733926439522304","2017-07-30 18:55:10","Thistles by the side of the road https://t.co/MDcQsPcYCv","http://pbs.twimg.com/media/DGATQFOXoAEkL0i.jpg"
"891733616190947328","2017-07-30 18:53:56","Looking north in Gruinard Bay https://t.co/Wyu5dH1wq7","http://pbs.twimg.com/media/DGAS9tzXoAAhpx8.jpg"
"891733219263074305","2017-07-30 18:52:21","Heading down to Gruinard Bay. https://t.co/fL9E3KulXO","http://pbs.twimg.com/media/DGASmc6WAAAQb4K.jpg"
"891732959828561921","2017-07-30 18:51:19","Little Loch Broom https://t.co/CshK79KxsB","http://pbs.twimg.com/media/DGASY53XgAAMjDw.jpg"
"891732760448118790","2017-07-30 18:50:32","An Teallach https://t.co/177I65B3AN","http://pbs.twimg.com/media/DGASLm_XgAkbV8T.jpg"
"891732534731698177","2017-07-30 18:49:38","The oncoming rain from A' Chailleach https://t.co/tQKEKx0gHF","http://pbs.twimg.com/media/DGAR-0oXcAA7kzu.jpg"
"891732110863675392","2017-07-30 18:47:57","Corrieshalloch gorge https://t.co/0jZpvomzgD","http://pbs.twimg.com/media/DGARj91XkAEVnRc.jpg"
"891731520666423296","2017-07-30 18:45:36","The other way https://t.co/fS6pMTwICJ","http://pbs.twimg.com/media/DGARCnLWsAAOFHa.jpg"
"891731243863244802","2017-07-30 18:44:30","Looking back to Ullapool https://t.co/bO37ZV20dh","http://pbs.twimg.com/media/DGAQz3bXYAAlyXV.jpg"
"891730729985601536","2017-07-30 18:42:28","The Highlands are the first place I want there to be wind on a bike touring trip. #midges",""
"891670914202570752","2017-07-30 14:44:47","@BikingBirder1 Not sure and no. Yes I know they are stopping people.",""
"891625530478530564","2017-07-30 11:44:26","Leaving Ullapool to yellow weather warnings. 🚲 https://t.co/nfuscmthXj","http://pbs.twimg.com/media/DF-wqrwXUAIIgR3.jpg"
"891599265482649600","2017-07-30 10:00:04","Who would have thought I'd be rowing in a skiff on Loch Broom this morning? Thanks Paul! https://t.co/tmE4RN5Q45","http://pbs.twimg.com/media/DF-YsssWAAAlova.jpg"
"891437107780169732","2017-07-29 23:15:43","@VisitScotland Started the day miserable and mobbed by midges. Ended with a happy evening of good food, warm compan… https://t.co/BpXdEHvX4Z",""
"891435349947363329","2017-07-29 23:08:44","The wonderful folk of the Ullapool tourist information office. It enters my global list of top tourist information… https://t.co/ypoh4Hz44e",""
"891342500035784704","2017-07-29 16:59:47","Having tea, cake, and a rest afternoon in the rain. Not even sorry. 🚲 ⛺ https://t.co/AUVh0N6U4Q","http://pbs.twimg.com/media/DF6vOAjXkAMVok0.jpg"
"891329929136279554","2017-07-29 16:09:49","@RobynVinter Yes. Yes. Yes. This sounds great.",""
"891328676322824194","2017-07-29 16:04:51","RT @RobynVinter: I wrote this about why the news doesn't appeal to many young people. It would be great if you can give it a RT :D https://…",""
"891311569803636737","2017-07-29 14:56:52","Met Ciri again at the campsite in Ulapool. We shared a washing machine to split the cost. Clean clothes again. Yay!",""
"891311102243549184","2017-07-29 14:55:01","Today is now a rest (half)day.",""
"891309105121460224","2017-07-29 14:47:05","Road to Ullapool https://t.co/GNfeMQFBdN","http://pbs.twimg.com/media/DF6Q4BZXoAI2P-h.jpg"
"891308953052819458","2017-07-29 14:46:28","Looking back towards Loch Lurgainn https://t.co/6ux1nOSraM","http://pbs.twimg.com/media/DF6QuY7XYAAC3Pe.jpg"
"891302807105654786","2017-07-29 14:22:03","Stac Pollaidh this morning after I'd escaped my camp spot in record time. For once, I was glad of the wind. https://t.co/L31tiSiu7X","http://pbs.twimg.com/media/DF6LKagXkAAq4Nx.jpg"
"891302322697056257","2017-07-29 14:20:07","Riding around the western side of Stac Pollaidh last night. https://t.co/BBFPBZOwfh","http://pbs.twimg.com/media/DF6KtDyXgAAvDHt.jpg"
"891302296910520322","2017-07-29 14:20:01","Heading towards Lochinver https://t.co/CvJD5rtxU2","http://pbs.twimg.com/media/DF6KS2jXYAAeyAg.jpg"
"891301873386434561","2017-07-29 14:18:20","More coast road yesterday https://t.co/3DalzDDIDn","http://pbs.twimg.com/media/DF6KS2lXUAACJBm.jpg"
"891300256998203392","2017-07-29 14:11:55","Yesterday on the ups and downs of the coast road after letting several tourists past. https://t.co/0F3bnhV6n5","http://pbs.twimg.com/media/DF6IwiUXkAAJh7F.jpg"
"891300170708733952","2017-07-29 14:11:34","Yesterday on the coast road. Ups and downs. https://t.co/xLWbXotSLz","http://pbs.twimg.com/media/DF6IwiVXsAAL3gj.jpg"
"891281839230517249","2017-07-29 12:58:44","Today is better. There is wind to stop the midges.",""
"891262477467627521","2017-07-29 11:41:48","I spent half an hour once I got in my tent inner killing the hundreds of midges that got in with me during the few seconds the door was open",""
"891262056015572992","2017-07-29 11:40:07","All afternoon yesterday I was mobbed by midges every time I stopped. I had to wild camp at 9pm amongst tens of thousands of midges.",""
"891261764352040960","2017-07-29 11:38:58","So. Many. 25% hills.",""
"891261665605537792","2017-07-29 11:38:34","So. Many. Midges.",""
"891230944123908097","2017-07-29 09:36:30","I shall be trying to ignore remote stress.",""
"891223124041236484","2017-07-29 09:05:25","Yesterday was awful.",""
"891223022761332736","2017-07-29 09:05:01","I'll be glad to get off the #northcoast500 route. Too many cars, motorhomes, and motorbikes on single track roads with blind corners.",""
"890934647173115905","2017-07-28 13:59:07","I'll be glad to get off the #northcoast500 route. Too many cars, motorhomes, and motorbikes on single track roads with blind corners.",""
"890903181349269505","2017-07-28 11:54:05","First rule of taking a photo on a bike trip: there will always be a telegraph line getting in the way of the best views.",""
"890902944631193601","2017-07-28 11:53:08","View to Unapool and Beinn Uidhe https://t.co/jgibUFPjep","http://pbs.twimg.com/media/DF0fXqMWsAAAgHN.jpg"
"890902627994742784","2017-07-28 11:51:53","Quinag this morning https://t.co/Tdw9PLOQKC","http://pbs.twimg.com/media/DF0fHbZXoAIUVyB.jpg"
"890902451964063750","2017-07-28 11:51:11","On the way to Laxford Bridge yesterday https://t.co/CxfjBEzwvH","http://pbs.twimg.com/media/DF0e9BdWAAAVVC-.jpg"
"890883405533073408","2017-07-28 10:35:30","@tiger_tea I had to cycle 16km over hills to be able to reply.",""
"890883250117386241","2017-07-28 10:34:53","@tiger_tea *Kathryn",""
"890883131544408064","2017-07-28 10:34:25","@tiger_tea Pretty sure I had forwarded the quote we got, from the man at the company, to Catherine.",""
"890882889302364160","2017-07-28 10:33:27","@tiger_tea on Google Docs in at least one appropriate place.",""
"890882753918623744","2017-07-28 10:32:54","@tiger_tea I haven't because I hardly have Internet and I have quite a lot to occupy my mind these days. I thought… https://t.co/kLoRn6vCR0",""
"890882191219142656","2017-07-28 10:30:40","Phillip and Mike who are cycling the North Coast 500. 🚲 https://t.co/BbnZ8jUgBw","http://pbs.twimg.com/media/DF0MEaYXoAAIrlt.jpg"
"890882055743184896","2017-07-28 10:30:08","Peter and Sylvia from Switzerland who had cycled up from Fort William. 🚲 https://t.co/QLZzoYki5w","http://pbs.twimg.com/media/DF0MF2QXgAEdpQ1.jpg"
"890882048256335873","2017-07-28 10:30:06","That looks like a great camp spot. Shame it was the middle of the day yesterday. ⛺ https://t.co/mXCOqeQWuo","http://pbs.twimg.com/media/DF0MJcQXYAAFW-1.jpg"
"890882043344760833","2017-07-28 10:30:05","I bumped into Greti and Paul again (I met them on a hill near Scarpa Flow). They gave us tea and a scone with jam.… https://t.co/AGtCR33ydg",""
"890882021035257856","2017-07-28 10:30:00","Heading along Loch Eriboll https://t.co/MjMG8i0ugK","http://pbs.twimg.com/media/DF0MG7lXYAAVYgp.jpg"
"890881783952281601","2017-07-28 10:29:03","Loch Eriboll. #Scotland https://t.co/Ll1ljSdqXt","http://pbs.twimg.com/media/DF0MAq_WAAEUEgO.jpg"
"890881672585019392","2017-07-28 10:28:37","I met Ciri from the US just after starting this morning. She has been on the road 3 weeks. We ended up cycling toge… https://t.co/9FQStNmvs0",""
"890881126637735936","2017-07-28 10:26:27","Rhiconich yesterday afternoon. https://t.co/KppOT2b4WK","http://pbs.twimg.com/media/DF0LmwQXoAEwT-j.jpg"
"890881119306084352","2017-07-28 10:26:25","https://t.co/466sUUBM6T","http://pbs.twimg.com/media/DF0Lmw1XgAArnE-.jpg"
"890655884283568128","2017-07-27 19:31:25","What use is your ""only 12 calories"" to me? #hungrycyclist",""
"890655678875942913","2017-07-27 19:30:36","Beach near Ceannabeinne. #Scotland https://t.co/9t7uZKftEt","http://pbs.twimg.com/media/DFw-lnFXsAAxslZ.jpg"
"890501404493852672","2017-07-27 09:17:34","Ben Loyal and Ben Hope https://t.co/3yuWd5yap6","http://pbs.twimg.com/media/DFuyRZdXkAQd3vM.jpg"
"890490894914392064","2017-07-27 08:35:48","RT @gigglesther: Day 3 Devon Coast to Coast  (with a 9 yr old). Made it to Plymouth! 😁🚴♀🚴♀ Rolled in yesterday evening and had chips on the…",""
"890289625171972096","2017-07-26 19:16:02","Kyle of Tongue https://t.co/dfPdJ8Pnoy","http://pbs.twimg.com/media/DFrxYweXUAQxNLM.jpg"
"890289600916279296","2017-07-26 19:15:56","Kyle of Tongue. #NCN1 https://t.co/GAzs8Gixf2","http://pbs.twimg.com/media/DFrxm25XsAAZiB9.jpg"
"890241539456323584","2017-07-26 16:04:57","The road to Tongue. #Scotland 🚲 https://t.co/7mumTbr7vv","http://pbs.twimg.com/media/DFrF8q8XcAAEWE1.jpg"
"890241421495685121","2017-07-26 16:04:29","Bettyhill https://t.co/sffar9snPg","http://pbs.twimg.com/media/DFrFvqKXkAAwHW0.jpg"
"890241222731866112","2017-07-26 16:03:42","On the way towards Bettyhill. #Scotland https://t.co/OXGtxl1WDm","http://pbs.twimg.com/media/DFrFg6EXcAAiTL4.jpg"
"890240788973711360","2017-07-26 16:01:58","Tracey and Simon. I had to replace the front wheel and the head. At least Simon had the bike parts necessary. https://t.co/b0nHxXjkTo","http://pbs.twimg.com/media/DFrFORJXoAE28x2.jpg"
"890240472442179585","2017-07-26 16:00:43","Lonely phonebox https://t.co/v23DOroX5e","http://pbs.twimg.com/media/DFrE5pXWsAIFZDS.jpg"
"890240103393759234","2017-07-26 15:59:15","Last night's camping at Strathy beach. 🚲 ⛺ https://t.co/PPcA6iduHK","http://pbs.twimg.com/media/DFrEnauXoAA06af.jpg"
"889805423754326016","2017-07-25 11:11:59","Ellie who has been driving round every coastal road in Scotland https://t.co/UzA7vjVZXL","http://pbs.twimg.com/media/DFk5SljXoAAkgow.jpg"
"889805407744655362","2017-07-25 11:11:55","Looking north east https://t.co/k7xRqMlwPT","http://pbs.twimg.com/media/DFk5SliXgAU76Lw.jpg"
"889798061828001792","2017-07-25 10:42:44","Dunnet Head https://t.co/rdQzH8J0bE","http://pbs.twimg.com/media/DFkymMjXkAIUWj4.jpg"
"889790795045318657","2017-07-25 10:13:51","Looking north east https://t.co/jJ5pPBEPXW","http://pbs.twimg.com/media/DFksAIfXgAAQYVv.jpg"
"889790593668435968","2017-07-25 10:13:03","Jim was on his way to look after his grandkids.",""
"889790497400737792","2017-07-25 10:12:40","Jim, a local man, stopped and chatted with me about my route through Scotland. He knew lots about history. https://t.co/qpdJPuiGzv","http://pbs.twimg.com/media/DFkrtkzXoAEhPWV.jpg"
"889762882224873473","2017-07-25 08:22:56","On the North and West Highlands tourist route. Also #NCN1 https://t.co/ldbba8cHnC","http://pbs.twimg.com/media/DFkSnDuXoAAA0-f.jpg"
"889762641555664896","2017-07-25 08:21:59","Tony, from Lancaster, who cycled up to and around Orkney. He is heading home via Hadrian's Wall https://t.co/ThA8CWE2mE","http://pbs.twimg.com/media/DFkSYldXcAEkgSm.jpg"
"889743253318377472","2017-07-25 07:04:56","@NoelAkers #funwithflags",""
"889738405722062848","2017-07-25 06:45:41","As my little Yorkshire and Scottish flags got broken, I have a replacement. Nobody has correctly identified it yet.",""
"889734125145522177","2017-07-25 06:28:40","@proogs That isn't Norwegian",""
"889618594975416320","2017-07-24 22:49:36","A minecrafty church. https://t.co/6l8p734kxT","http://pbs.twimg.com/media/DFiPYFNXcAARKoM.jpg"
"889618164912459776","2017-07-24 22:47:53","Visited a cafe at the bottom of South Ronaldsay.  Leona (2nd from left) is in training for an ultra marathon. She h… https://t.co/qCngSQFVgr",""
"889617077807579137","2017-07-24 22:43:34","@jen_gupta Unless you mean what I've done rather than what I will do.",""
"889616576646983683","2017-07-24 22:41:34","@jen_gupta Key points are ferries. Campbeltown to Ballycastle. Rosslare to Fishguard. Plymouth to Roscoff.",""
"889616261512146951","2017-07-24 22:40:19","@jen_gupta Because that is a dead end that I'd have to go back along. I don't like repeating.",""
"889615890874028033","2017-07-24 22:38:51","@jen_gupta I am following the Atlantic coast. My rule is to take roads near the coast where the road continues e.g.… https://t.co/VwUXYgyA9z",""
"889614944404213760","2017-07-24 22:35:05","@jen_gupta I did as far as the Channel. I don't have it now so have to recreate it as I go.",""
"889588580053647361","2017-07-24 20:50:19","Chatted to Sarah and Jack at John O Groats. https://t.co/QGbCRtWTOy","http://pbs.twimg.com/media/DFh0EXJXgAALy88.jpg"
"889588374004269057","2017-07-24 20:49:30","Chatted to Maria and Hanz from Austria about Orkney and... Asterix and Obelix. https://t.co/dm8CYKnKeY","http://pbs.twimg.com/media/DFhz5eKXUAAYDbi.jpg"
"889588046974398464","2017-07-24 20:48:12","Lots of bikes on the ferry to John O Groats https://t.co/hBGOGdCz10","http://pbs.twimg.com/media/DFhzmC4XoAQf8eY.jpg"
"889486369109749760","2017-07-24 14:04:10","I crossed the Churchill Barriers built during WWII to protect Scarpa Flow. https://t.co/n9mIOsoFyE","http://pbs.twimg.com/media/DFgXGuvXgAAZSaA.jpg"
"889485107723210753","2017-07-24 13:59:10","@NoelAkers The flag is the Orkney flag ;)",""
"889436145507028992","2017-07-24 10:44:36","After 115km around Orkney in the sun yesterday, today is an easy day. I have to wait for the ferry to John o Groats anyway.",""
"889395645236346880","2017-07-24 08:03:40","@beckypants @jen_gupta Cycle Orkney in Kirkwall rent bikes out (if you've not already sorted something). Eric took good care of my gears.",""
"889370406762811392","2017-07-24 06:23:23","My version of ""slow TV"". Spend a few minutes riding on Orkney with me: https://t.co/YCyED0XAiy 🚲",""
"889256545393025026","2017-07-23 22:50:56","In the Standing Stones of Stenness https://t.co/JsJgs6xwTs","http://pbs.twimg.com/ext_tw_video_thumb/889255162858045442/pu/img/mlPTKBIOUGGja__b.jpg"
"889237686950690817","2017-07-23 21:36:00","Update from Orkney https://t.co/n2gaVe6Bf8",""
"889220972271865858","2017-07-23 20:29:35","RT @velobetty: But how *do* you make women's cycling more exciting?\n\nSimple.\n\nBroadcast it. \n\n#LaCourse #TdF",""
"889213650162135040","2017-07-23 20:00:29","Passing place https://t.co/q6SxL00O2t","http://pbs.twimg.com/media/DFce7oaXsAAfAAq.jpg"
"889213010207797248","2017-07-23 19:57:57","Standing Stones unwrapped https://t.co/Cz715vMP21","http://pbs.twimg.com/media/DFcefaXXUAERP-3.jpg"
"889212763012304897","2017-07-23 19:56:58","Standing stone silhouette. #Orkney https://t.co/42ZGSa9f8a","http://pbs.twimg.com/media/DFceHgyXkAIYvtI.jpg"
"889212260031365123","2017-07-23 19:54:58","Can the keen eyed spot the differences to my bike? https://t.co/JzuRm4nWWt",""
"889211980329963521","2017-07-23 19:53:51","Apparently, in 1814, a tenant farmer nearly dynamited them but was stopped by the local community.",""
"889211686347046913","2017-07-23 19:52:41","The Standing Stones of Stenness were raised about 5000 years ago. 🚲 https://t.co/dH1ePeyY2F","http://pbs.twimg.com/media/DFcdIs2WAAI3eD7.jpg"
"889210998103695360","2017-07-23 19:49:57","I found the home of Eliza Fraser who Fraser Island in Australia is named after. https://t.co/7UqrPYTays https://t.co/sIB23nNfl9","http://pbs.twimg.com/media/DFcciqDWAAAYTB8.jpg"
"889209866681802752","2017-07-23 19:45:27","I was too late to visit Skara Brae https://t.co/92ynULqPAb","http://pbs.twimg.com/media/DFcbgJ6XcAUDlnF.jpg"
"889208950247305217","2017-07-23 19:41:49","That kayak is called Nordkapp!",""
"889208416182390789","2017-07-23 19:39:41","I met some intrepid sea kayakers. Roger from Hebden Bridge and Fiona from Fort William. https://t.co/B9QbEgzXMF","http://pbs.twimg.com/media/DFcaJhvWAAAbiVz.jpg"
"889207624880840704","2017-07-23 19:36:33","More scenes from near Birsay. 🚲 https://t.co/uA1xOtqMou","http://pbs.twimg.com/media/DFcZKvtWsAA5mrz.jpg"
"889140411226312705","2017-07-23 15:09:28","Me with my bike at Birsay https://t.co/ARO27Cn6hl","http://pbs.twimg.com/media/DFbcCE7WAAEdSzw.jpg"
"889138805734813697","2017-07-23 15:03:05","Wheels in the Atlantic. 🚲 https://t.co/15BIEyYtCa","http://pbs.twimg.com/media/DFba3IuXUAEwZYM.jpg"
"889132292639272960","2017-07-23 14:37:12","Speaking of which, if you need a wizarding name, this might work for you. #NCN1 https://t.co/gTxcQEr5Rk","http://pbs.twimg.com/media/DFbT3SFWsAAvRPv.jpg"
"889130868949884928","2017-07-23 14:31:33","Views from the glorious #NCN1 in Orkney. https://t.co/HDmUTPWc3U","http://pbs.twimg.com/media/DFbRMa5W0AAUjM_.jpg"
"889125689215127552","2017-07-23 14:10:58","In Harray there is a potter. Can you guess what they're called? https://t.co/N6GRJdwVGQ","http://pbs.twimg.com/media/DFbOEfqXYAEdAoZ.jpg"
"889124226745208833","2017-07-23 14:05:09","Cuween Hill wide shot. #Orkney https://t.co/Pn2DWDKTm6","http://pbs.twimg.com/media/DFbNWS7XkAAkyrz.jpg"
"889123221492183041","2017-07-23 14:01:09","Had a crawl into Cuween Hill Cairn which is a tomb from 3000 BCE. Glad I brought my bike light. https://t.co/U1dqzNNiIO","http://pbs.twimg.com/media/DFbLotQXoAAVkhg.jpg"
"889122502580023297","2017-07-23 13:58:18","Heather. #orkney https://t.co/qwjpDL19J9","http://pbs.twimg.com/media/DFbK3heW0AAtzCw.jpg"
"889121017179852802","2017-07-23 13:52:24","Otters crossing. https://t.co/Y8twNuFtrv","http://pbs.twimg.com/media/DFbKISvXUAA80K0.jpg"
